cm_code;Type;Attribut;Valeur N-1;Valeur N
8622475;Suppression;;;
8546302;Suppression;;;
8596853;Suppression;;;
8552700;Suppression;;;
8546636;Suppression;;;
8614801;Suppression;;;
8590567;Suppression;;;
8737339;Suppression;;;
8621810;Suppression;;;
8736419;Suppression;;;
8585021;Suppression;;;
8533846;Suppression;;;
8497369;Suppression;;;
8527122;Suppression;;;
8519116;Suppression;;;
8577364;Suppression;;;
8696372;Suppression;;;
8557198;Suppression;;;
8590487;Suppression;;;
8515573;Suppression;;;
8647452;Suppression;;;
8543769;Suppression;;;
8637175;Suppression;;;
8647472;Suppression;;;
8560759;Suppression;;;
8543755;Suppression;;;
8642609;Suppression;;;
8515892;Suppression;;;
8588218;Suppression;;;
8588849;Suppression;;;
8621845;Suppression;;;
8554618;Suppression;;;
8548533;Suppression;;;
8502462;Suppression;;;
8637173;Suppression;;;
8590516;Suppression;;;
8611576;Suppression;;;
8546631;Suppression;;;
8609366;Suppression;;;
8527127;Suppression;;;
8740540;Suppression;;;
8546613;Suppression;;;
8514937;Suppression;;;
8614812;Suppression;;;
8647467;Suppression;;;
8497372;Suppression;;;
8560804;Suppression;;;
566368;Suppression;;;
8511438;Suppression;;;
8696369;Suppression;;;
8560811;Suppression;;;
8609336;Suppression;;;
8590483;Suppression;;;
8533810;Suppression;;;
8697026;Suppression;;;
8647092;Suppression;;;
8641045;Suppression;;;
8518772;Suppression;;;
8683266;Suppression;;;
8744840;Suppression;;;
8557188;Suppression;;;
8594656;Suppression;;;
8643253;Suppression;;;
8753331;Suppression;;;
8846134;Suppression;;;
8587572;Suppression;;;
8590461;Suppression;;;
8590587;Suppression;;;
8601329;Suppression;;;
8502460;Suppression;;;
8515582;Suppression;;;
8614777;Suppression;;;
8543776;Suppression;;;
8515252;Suppression;;;
8497370;Suppression;;;
8585054;Suppression;;;
8511445;Suppression;;;
8546292;Suppression;;;
8560818;Suppression;;;
8560755;Suppression;;;
8560762;Suppression;;;
8519107;Suppression;;;
8577331;Suppression;;;
8590491;Suppression;;;
8543737;Suppression;;;
8546630;Suppression;;;
8587252;Suppression;;;
8642620;Suppression;;;
8903411;Suppression;;;
8585023;Suppression;;;
8590786;Suppression;;;
8585029;Suppression;;;
8527100;Suppression;;;
8740857;Suppression;;;
8736433;Suppression;;;
8640702;Suppression;;;
8499900;Suppression;;;
8642936;Suppression;;;
8609984;Suppression;;;
8587580;Suppression;;;
8626934;Suppression;;;
8560388;Suppression;;;
8736731;Suppression;;;
8533814;Suppression;;;
8740543;Suppression;;;
8543091;Suppression;;;
8522610;Suppression;;;
8560402;Suppression;;;
8643576;Suppression;;;
8615091;Suppression;;;
8615131;Suppression;;;
8590585;Suppression;;;
8736371;Suppression;;;
8651933;Suppression;;;
8497373;Suppression;;;
8736428;Suppression;;;
8560700;Suppression;;;
8560724;Suppression;;;
8609978;Suppression;;;
8577369;Suppression;;;
8564849;Suppression;;;
8590777;Suppression;;;
8519117;Suppression;;;
8511422;Suppression;;;
8590561;Suppression;;;
560588;Suppression;;;
8546618;Suppression;;;
8533823;Suppression;;;
8533818;Suppression;;;
8497353;Suppression;;;
8609020;Suppression;;;
8590509;Suppression;;;
8615090;Suppression;;;
8736691;Suppression;;;
8560777;Suppression;;;
8651945;Suppression;;;
8497336;Suppression;;;
8736052;Suppression;;;
8496704;Suppression;;;
8511489;Suppression;;;
8736427;Suppression;;;
8560792;Suppression;;;
8521368;Suppression;;;
8590780;Suppression;;;
8609010;Suppression;;;
8736417;Suppression;;;
8499894;Suppression;;;
8535409;Suppression;;;
8585049;Suppression;;;
8626933;Suppression;;;
8639094;Suppression;;;
8504383;Suppression;;;
8614783;Suppression;;;
8736439;Suppression;;;
8590506;Suppression;;;
8683258;Suppression;;;
8697013;Suppression;;;
8577339;Suppression;;;
8546957;Suppression;;;
8546611;Suppression;;;
8519103;Suppression;;;
8590793;Suppression;;;
8594638;Suppression;;;
8683252;Suppression;;;
8611583;Suppression;;;
8622465;Suppression;;;
8736725;Suppression;;;
8560745;Suppression;;;
8533854;Suppression;;;
8515253;Suppression;;;
8515591;Suppression;;;
8526449;Suppression;;;
8560404;Suppression;;;
8753973;Suppression;;;
8638453;Suppression;;;
8587254;Suppression;;;
8624715;Suppression;;;
8543794;Suppression;;;
8842942;Suppression;;;
8736699;Suppression;;;
8609341;Suppression;;;
8642612;Suppression;;;
8511436;Suppression;;;
8590460;Suppression;;;
8622471;Suppression;;;
8577344;Suppression;;;
8642944;Suppression;;;
8748850;Suppression;;;
8585024;Suppression;;;
8585013;Suppression;;;
8647443;Suppression;;;
8583347;Suppression;;;
8560712;Suppression;;;
8590788;Suppression;;;
8519100;Suppression;;;
8502459;Suppression;;;
8588210;Suppression;;;
8748849;Suppression;;;
8622451;Suppression;;;
8868534;Suppression;;;
8515938;Suppression;;;
8594645;Suppression;;;
8642941;Suppression;;;
8651908;Suppression;;;
8753980;Suppression;;;
8697021;Suppression;;;
8511427;Suppression;;;
8736405;Suppression;;;
8585034;Suppression;;;
8511449;Suppression;;;
8590578;Suppression;;;
8543735;Suppression;;;
8643569;Suppression;;;
8642610;Suppression;;;
8511474;Suppression;;;
8683272;Suppression;;;
8577383;Suppression;;;
8560795;Suppression;;;
8625657;Suppression;;;
8594640;Suppression;;;
8519111;Suppression;;;
8611572;Suppression;;;
8659260;Suppression;;;
8519089;Suppression;;;
8518771;Suppression;;;
8590584;Suppression;;;
8504377;Suppression;;;
8552379;Suppression;;;
8622130;Suppression;;;
8591089;Suppression;;;
8621856;Suppression;;;
8640381;Suppression;;;
8560373;Suppression;;;
8590571;Suppression;;;
8594634;Suppression;;;
8622477;Suppression;;;
8590551;Suppression;;;
8740863;Suppression;;;
8641982;Suppression;;;
8615096;Suppression;;;
8651921;Suppression;;;
8546938;Suppression;;;
8622154;Suppression;;;
8740855;Suppression;;;
8647422;Suppression;;;
8560747;Suppression;;;
8585028;Suppression;;;
8736449;Suppression;;;
8560705;Suppression;;;
8736382;Suppression;;;
8654778;Suppression;;;
8683254;Suppression;;;
8621811;Suppression;;;
8627892;Suppression;;;
8590801;Suppression;;;
8594668;Suppression;;;
8642616;Suppression;;;
8736412;Suppression;;;
8511487;Suppression;;;
8502456;Suppression;;;
8712383;Suppression;;;
8614808;Suppression;;;
8744841;Suppression;;;
8594301;Suppression;;;
8639095;Suppression;;;
8624712;Suppression;;;
8683276;Suppression;;;
8502457;Suppression;;;
8614138;Suppression;;;
8497417;Suppression;;;
8560812;Suppression;;;
8557186;Suppression;;;
8736710;Suppression;;;
8546629;Suppression;;;
8583423;Suppression;;;
8527104;Suppression;;;
8637181;Suppression;;;
8560701;Suppression;;;
8527108;Suppression;;;
8615106;Suppression;;;
8651932;Suppression;;;
8616372;Suppression;;;
8511467;Suppression;;;
8647091;Suppression;;;
8587264;Suppression;;;
8590532;Suppression;;;
8647483;Suppression;;;
8594647;Suppression;;;
8560379;Suppression;;;
8502452;Suppression;;;
8546610;Suppression;;;
8736700;Suppression;;;
8625652;Suppression;;;
8651943;Suppression;;;
8712054;Suppression;;;
8590531;Suppression;;;
8736693;Suppression;;;
8560816;Suppression;;;
8611582;Suppression;;;
8583417;Suppression;;;
8640384;Suppression;;;
8712373;Suppression;;;
8736728;Suppression;;;
8546946;Suppression;;;
8560707;Suppression;;;
8533817;Suppression;;;
8546933;Suppression;;;
8651250;Suppression;;;
8560832;Suppression;;;
8546944;Suppression;;;
8533496;Suppression;;;
8574468;Suppression;;;
8684531;Suppression;;;
8503096;Suppression;;;
8515577;Suppression;;;
8647099;Suppression;;;
8622157;Suppression;;;
8736441;Suppression;;;
8659259;Suppression;;;
8560397;Suppression;;;
8682940;Suppression;;;
8643252;Suppression;;;
8622473;Suppression;;;
8560809;Suppression;;;
8497396;Suppression;;;
8590475;Suppression;;;
8911409;Suppression;;;
8504064;Suppression;;;
8637532;Suppression;;;
8583416;Suppression;;;
8621813;Suppression;;;
8614799;Suppression;;;
8753657;Suppression;;;
8682938;Suppression;;;
8584373;Suppression;;;
8737336;Suppression;;;
8585035;Suppression;;;
8497382;Suppression;;;
8560802;Suppression;;;
8515894;Suppression;;;
8647104;Suppression;;;
8515570;Suppression;;;
8549813;Suppression;;;
8625656;Suppression;;;
8543095;Suppression;;;
8736453;Suppression;;;
8590577;Suppression;;;
8696370;Suppression;;;
8622461;Suppression;;;
8641018;Suppression;;;
8594625;Suppression;;;
8504054;Suppression;;;
8585039;Suppression;;;
8609332;Suppression;;;
8641041;Suppression;;;
8642301;Suppression;;;
8641035;Suppression;;;
8527098;Suppression;;;
8543782;Suppression;;;
8550129;Suppression;;;
8577009;Suppression;;;
8736381;Suppression;;;
8554615;Suppression;;;
8594639;Suppression;;;
8647095;Suppression;;;
8683273;Suppression;;;
8515940;Suppression;;;
8497366;Suppression;;;
8641017;Suppression;;;
8584370;Suppression;;;
8518781;Suppression;;;
8987898;Suppression;;;
8560788;Suppression;;;
8659263;Suppression;;;
8647427;Suppression;;;
8637492;Suppression;;;
8622457;Suppression;;;
8622146;Suppression;;;
8621846;Suppression;;;
8647101;Suppression;;;
8557200;Suppression;;;
8560396;Suppression;;;
8550130;Suppression;;;
8627889;Suppression;;;
8640376;Suppression;;;
8753655;Suppression;;;
8622449;Suppression;;;
8641012;Suppression;;;
8740530;Suppression;;;
8511428;Suppression;;;
8643262;Suppression;;;
8497361;Suppression;;;
8518777;Suppression;;;
8609022;Suppression;;;
8736061;Suppression;;;
8587573;Suppression;;;
8546948;Suppression;;;
8615113;Suppression;;;
8643581;Suppression;;;
8622142;Suppression;;;
8504691;Suppression;;;
8543742;Suppression;;;
8642303;Suppression;;;
8511457;Suppression;;;
8651257;Suppression;;;
8560763;Suppression;;;
8515917;Suppression;;;
8736406;Suppression;;;
8552373;Suppression;;;
8577014;Suppression;;;
8638450;Suppression;;;
8590565;Suppression;;;
8527097;Suppression;;;
8624713;Suppression;;;
8640380;Suppression;;;
8659889;Suppression;;;
8543741;Suppression;;;
8543767;Suppression;;;
8515596;Suppression;;;
8590512;Suppression;;;
8522618;Suppression;;;
8736057;Suppression;;;
8609981;Suppression;;;
8626938;Suppression;;;
8560369;Suppression;;;
8622467;Suppression;;;
8585065;Suppression;;;
8543768;Suppression;;;
8590497;Suppression;;;
8640701;Suppression;;;
8590812;Suppression;;;
8543774;Suppression;;;
8642940;Suppression;;;
8504702;Suppression;;;
8502454;Suppression;;;
8736445;Suppression;;;
8641971;Suppression;;;
8609339;Suppression;;;
8497342;Suppression;;;
8651936;Suppression;;;
8712375;Suppression;;;
8515584;Suppression;;;
8611580;Suppression;;;
8560757;Suppression;;;
8497425;Suppression;;;
8590810;Suppression;;;
8552701;Suppression;;;
8560706;Suppression;;;
8511475;Suppression;;;
8587249;Suppression;;;
8614810;Suppression;;;
8560710;Suppression;;;
8614787;Suppression;;;
8515927;Suppression;;;
8609014;Suppression;;;
8511480;Suppression;;;
8641036;Suppression;;;
8560691;Suppression;;;
8503098;Suppression;;;
8560761;Suppression;;;
8712372;Suppression;;;
8652530;Suppression;;;
8615121;Suppression;;;
8587570;Suppression;;;
8590477;Suppression;;;
8590494;Suppression;;;
8533848;Suppression;;;
8590518;Suppression;;;
8682939;Suppression;;;
8626290;Suppression;;;
8594670;Suppression;;;
8546638;Suppression;;;
8736370;Suppression;;;
8637494;Suppression;;;
8533844;Suppression;;;
8642943;Suppression;;;
8514936;Suppression;;;
8577336;Suppression;;;
8560760;Suppression;;;
8515918;Suppression;;;
8543779;Suppression;;;
8643579;Suppression;;;
8533852;Suppression;;;
8496700;Suppression;;;
8609351;Suppression;;;
8577360;Suppression;;;
8712380;Suppression;;;
8609340;Suppression;;;
8651251;Suppression;;;
8625659;Suppression;;;
8712060;Suppression;;;
8736450;Suppression;;;
8527110;Suppression;;;
8647458;Suppression;;;
8740849;Suppression;;;
8594636;Suppression;;;
8588854;Suppression;;;
8736726;Suppression;;;
8590468;Suppression;;;
8515571;Suppression;;;
8736392;Suppression;;;
8736424;Suppression;;;
8522630;Suppression;;;
8562430;Suppression;;;
8640378;Suppression;;;
8590832;Suppression;;;
8753982;Suppression;;;
8637517;Suppression;;;
8659264;Suppression;;;
8560735;Suppression;;;
8737334;Suppression;;;
8740872;Suppression;;;
8641043;Suppression;;;
8590533;Suppression;;;
8642623;Suppression;;;
8550133;Suppression;;;
8515594;Suppression;;;
8637530;Suppression;;;
8515921;Suppression;;;
8651938;Suppression;;;
8587577;Suppression;;;
8543729;Suppression;;;
8497350;Suppression;;;
8647102;Suppression;;;
8515934;Suppression;;;
8590486;Suppression;;;
8590787;Suppression;;;
8496703;Suppression;;;
8546953;Suppression;;;
8560734;Suppression;;;
8560752;Suppression;;;
8753340;Suppression;;;
8519090;Suppression;;;
8511499;Suppression;;;
8546949;Suppression;;;
8609353;Suppression;;;
8527133;Suppression;;;
8639091;Suppression;;;
8526450;Suppression;;;
8736736;Suppression;;;
8560749;Suppression;;;
8652531;Suppression;;;
8543778;Suppression;;;
8562421;Suppression;;;
8712064;Suppression;;;
8642935;Suppression;;;
8527117;Suppression;;;
8624719;Suppression;;;
8614130;Suppression;;;
8683257;Suppression;;;
8502458;Suppression;;;
8647439;Suppression;;;
8642942;Suppression;;;
8497356;Suppression;;;
8522619;Suppression;;;
8641044;Suppression;;;
8560410;Suppression;;;
8511486;Suppression;;;
8577020;Suppression;;;
8614144;Suppression;;;
8497360;Suppression;;;
8497401;Suppression;;;
8560694;Suppression;;;
8584376;Suppression;;;
8611894;Suppression;;;
8647412;Suppression;;;
8614772;Suppression;;;
8594632;Suppression;;;
8504698;Suppression;;;
8564856;Suppression;;;
8594644;Suppression;;;
8515583;Suppression;;;
8637520;Suppression;;;
8560692;Suppression;;;
8511484;Suppression;;;
8560774;Suppression;;;
8560784;Suppression;;;
8683249;Suppression;;;
8647413;Suppression;;;
8696377;Suppression;;;
8588215;Suppression;;;
8842943;Suppression;;;
8590456;Suppression;;;
8560689;Suppression;;;
8560820;Suppression;;;
8683263;Suppression;;;
8622469;Suppression;;;
8753337;Suppression;;;
8590459;Suppression;;;
8736443;Suppression;;;
8515898;Suppression;;;
8614781;Suppression;;;
8560690;Suppression;;;
8527089;Suppression;;;
8753333;Suppression;;;
8497416;Suppression;;;
8515899;Suppression;;;
8560825;Suppression;;;
8637512;Suppression;;;
8740541;Suppression;;;
8546626;Suppression;;;
8638138;Suppression;;;
8497368;Suppression;;;
8515920;Suppression;;;
8585066;Suppression;;;
8643574;Suppression;;;
8497439;Suppression;;;
8596855;Suppression;;;
8580544;Suppression;;;
8647418;Suppression;;;
8609018;Suppression;;;
8736393;Suppression;;;
8614140;Suppression;;;
8497331;Suppression;;;
8583414;Suppression;;;
8736702;Suppression;;;
8497429;Suppression;;;
8647494;Suppression;;;
8511411;Suppression;;;
8702129;Suppression;;;
8594295;Suppression;;;
8560739;Suppression;;;
8641032;Suppression;;;
8647492;Suppression;;;
8549814;Suppression;;;
8527107;Suppression;;;
8543751;Suppression;;;
8647432;Suppression;;;
8637182;Suppression;;;
8590563;Suppression;;;
8560770;Suppression;;;
8637489;Suppression;;;
8577345;Suppression;;;
8497340;Suppression;;;
8543097;Suppression;;;
8502450;Suppression;;;
8546622;Suppression;;;
8522627;Suppression;;;
8546623;Suppression;;;
8637518;Suppression;;;
8577335;Suppression;;;
8499890;Suppression;;;
8497383;Suppression;;;
8615112;Suppression;;;
8647094;Suppression;;;
8637171;Suppression;;;
8712059;Suppression;;;
8511455;Suppression;;;
8564854;Suppression;;;
8590538;Suppression;;;
8557189;Suppression;;;
8515923;Suppression;;;
8497357;Suppression;;;
8611574;Suppression;;;
8615111;Suppression;;;
8625661;Suppression;;;
8987897;Suppression;;;
8637511;Suppression;;;
8611577;Suppression;;;
8543795;Suppression;;;
8615094;Suppression;;;
8625664;Suppression;;;
8621839;Suppression;;;
8577363;Suppression;;;
8616371;Suppression;;;
8609335;Suppression;;;
8611896;Suppression;;;
8502461;Suppression;;;
8641010;Suppression;;;
8611578;Suppression;;;
8597809;Suppression;;;
8643577;Suppression;;;
8533853;Suppression;;;
8543104;Suppression;;;
8641984;Suppression;;;
8590805;Suppression;;;
8642289;Suppression;;;
8543736;Suppression;;;
8594646;Suppression;;;
8622133;Suppression;;;
8622453;Suppression;;;
8646782;Suppression;;;
8560769;Suppression;;;
8515260;Suppression;;;
8590822;Suppression;;;
8744845;Suppression;;;
8736401;Suppression;;;
8622135;Suppression;;;
8684529;Suppression;;;
8511481;Suppression;;;
8637527;Suppression;;;
8594657;Suppression;;;
8511446;Suppression;;;
8594291;Suppression;;;
8511497;Suppression;;;
8590528;Suppression;;;
8543090;Suppression;;;
8647098;Suppression;;;
8647415;Suppression;;;
8624708;Suppression;;;
8736051;Suppression;;;
8741175;Suppression;;;
8642934;Suppression;;;
8647445;Suppression;;;
8560740;Suppression;;;
8552702;Suppression;;;
8624709;Suppression;;;
8641969;Suppression;;;
8651906;Suppression;;;
8712371;Suppression;;;
8588211;Suppression;;;
8646783;Suppression;;;
8638142;Suppression;;;
8614809;Suppression;;;
8736060;Suppression;;;
8637528;Suppression;;;
8585036;Suppression;;;
8596850;Suppression;;;
8622138;Suppression;;;
8712377;Suppression;;;
8712055;Suppression;;;
8515580;Suppression;;;
8744843;Suppression;;;
8527102;Suppression;;;
8594297;Suppression;;;
8683255;Suppression;;;
8615130;Suppression;;;
8533495;Suppression;;;
8527101;Suppression;;;
8609346;Suppression;;;
8609343;Suppression;;;
8546637;Suppression;;;
8615118;Suppression;;;
8583412;Suppression;;;
8549820;Suppression;;;
8647465;Suppression;;;
8533498;Suppression;;;
8621504;Suppression;;;
8497389;Suppression;;;
8736696;Suppression;;;
8562429;Suppression;;;
8609358;Suppression;;;
8637514;Suppression;;;
8611890;Suppression;;;
8560786;Suppression;;;
8736049;Suppression;;;
8735422;Suppression;;;
8497332;Suppression;;;
8511483;Suppression;;;
8590776;Suppression;;;
8590513;Suppression;;;
8585061;Suppression;;;
8515263;Suppression;;;
8511430;Suppression;;;
8552384;Suppression;;;
8683277;Suppression;;;
8497378;Suppression;;;
8515251;Suppression;;;
8626936;Suppression;;;
8552375;Suppression;;;
8519096;Suppression;;;
8552694;Suppression;;;
8647414;Suppression;;;
8585052;Suppression;;;
8624711;Suppression;;;
8712057;Suppression;;;
8637510;Suppression;;;
8588224;Suppression;;;
8511476;Suppression;;;
8557187;Suppression;;;
8590455;Suppression;;;
8637495;Suppression;;;
8590537;Suppression;;;
8753981;Suppression;;;
8609331;Suppression;;;
8624720;Suppression;;;
8496696;Suppression;;;
8511454;Suppression;;;
8659253;Suppression;;;
8625649;Suppression;;;
8651946;Suppression;;;
8511419;Suppression;;;
8611893;Suppression;;;
8560709;Suppression;;;
8522629;Suppression;;;
8736714;Suppression;;;
8659261;Suppression;;;
8712062;Suppression;;;
8637513;Suppression;;;
8577385;Suppression;;;
8637521;Suppression;;;
8696382;Suppression;;;
8515939;Suppression;;;
8550784;Suppression;;;
8519101;Suppression;;;
8511410;Suppression;;;
8647451;Suppression;;;
8740859;Suppression;;;
8560384;Suppression;;;
8736698;Suppression;;;
8684530;Suppression;;;
8736056;Suppression;;;
8511433;Suppression;;;
8497365;Suppression;;;
8497330;Suppression;;;
8560696;Suppression;;;
8736389;Suppression;;;
8615093;Suppression;;;
8590507;Suppression;;;
8611891;Suppression;;;
8499897;Suppression;;;
8519093;Suppression;;;
8753662;Suppression;;;
8557197;Suppression;;;
8697027;Suppression;;;
8594667;Suppression;;;
8585057;Suppression;;;
8736719;Suppression;;;
8645489;Suppression;;;
8627898;Suppression;;;
8554620;Suppression;;;
8736734;Suppression;;;
8849009;Suppression;;;
8585059;Suppression;;;
8590559;Suppression;;;
8560723;Suppression;;;
8552690;Suppression;;;
8527111;Suppression;;;
8647454;Suppression;;;
8560722;Suppression;;;
8712381;Suppression;;;
8590530;Suppression;;;
8590797;Suppression;;;
8614134;Suppression;;;
8496697;Suppression;;;
8614795;Suppression;;;
8647100;Suppression;;;
8577374;Suppression;;;
8533822;Suppression;;;
8622463;Suppression;;;
8562420;Suppression;;;
8696375;Suppression;;;
8736411;Suppression;;;
8842941;Suppression;;;
8846131;Suppression;;;
8515599;Suppression;;;
8614133;Suppression;;;
8647420;Suppression;;;
8511418;Suppression;;;
8741174;Suppression;;;
8615109;Suppression;;;
8697019;Suppression;;;
8560409;Suppression;;;
8645490;Suppression;;;
8696381;Suppression;;;
8752698;Suppression;;;
8560813;Suppression;;;
8549822;Suppression;;;
8515922;Suppression;;;
8697009;Suppression;;;
8585012;Suppression;;;
8515919;Suppression;;;
8736376;Suppression;;;
8515598;Suppression;;;
8511420;Suppression;;;
8647475;Suppression;;;
8527121;Suppression;;;
8588221;Suppression;;;
8511432;Suppression;;;
8614141;Suppression;;;
8619571;Suppression;;;
8590524;Suppression;;;
8736717;Suppression;;;
8511491;Suppression;;;
8740866;Suppression;;;
8546301;Suppression;;;
8736372;Suppression;;;
8515914;Suppression;;;
560166;Suppression;;;
8514933;Suppression;;;
8511471;Suppression;;;
8736694;Suppression;;;
8562426;Suppression;;;
8560731;Suppression;;;
8594652;Suppression;;;
8560405;Suppression;;;
8594661;Suppression;;;
8533841;Suppression;;;
8740868;Suppression;;;
8497345;Suppression;;;
8651912;Suppression;;;
8511431;Suppression;;;
8736403;Suppression;;;
8643580;Suppression;;;
8614785;Suppression;;;
8642615;Suppression;;;
8546960;Suppression;;;
8712050;Suppression;;;
8543762;Suppression;;;
8503100;Suppression;;;
8511498;Suppression;;;
8736457;Suppression;;;
8560407;Suppression;;;
8533815;Suppression;;;
8515929;Suppression;;;
8585067;Suppression;;;
8527132;Suppression;;;
8651258;Suppression;;;
8504694;Suppression;;;
8615089;Suppression;;;
8546628;Suppression;;;
8622129;Suppression;;;
8585051;Suppression;;;
8736436;Suppression;;;
8736729;Suppression;;;
8748851;Suppression;;;
8609011;Suppression;;;
8614800;Suppression;;;
8641020;Suppression;;;
8590582;Suppression;;;
8546290;Suppression;;;
8641977;Suppression;;;
8697020;Suppression;;;
8548536;Suppression;;;
8590811;Suppression;;;
8651917;Suppression;;;
8560732;Suppression;;;
8590575;Suppression;;;
8647469;Suppression;;;
8643251;Suppression;;;
8499896;Suppression;;;
8560389;Suppression;;;
8609355;Suppression;;;
8736716;Suppression;;;
8543092;Suppression;;;
8736690;Suppression;;;
8736396;Suppression;;;
8637491;Suppression;;;
8588217;Suppression;;;
8560406;Suppression;;;
8587256;Suppression;;;
8590807;Suppression;;;
8577350;Suppression;;;
8736464;Suppression;;;
8499889;Suppression;;;
8560773;Suppression;;;
8622141;Suppression;;;
8560697;Suppression;;;
8609363;Suppression;;;
8587578;Suppression;;;
8543783;Suppression;;;
8543777;Suppression;;;
8646780;Suppression;;;
8736388;Suppression;;;
8561010;Suppression;;;
8560414;Suppression;;;
8584372;Suppression;;;
8594637;Suppression;;;
8497387;Suppression;;;
8614797;Suppression;;;
8577358;Suppression;;;
8740533;Suppression;;;
8543773;Suppression;;;
8549818;Suppression;;;
8609360;Suppression;;;
8546942;Suppression;;;
8614816;Suppression;;;
8637176;Suppression;;;
8511492;Suppression;;;
8609350;Suppression;;;
8736708;Suppression;;;
8736402;Suppression;;;
8594669;Suppression;;;
8520372;Suppression;;;
8497398;Suppression;;;
8609348;Suppression;;;
8651923;Suppression;;;
8651930;Suppression;;;
8546941;Suppression;;;
8614135;Suppression;;;
8514935;Suppression;;;
8522615;Suppression;;;
8583410;Suppression;;;
8560399;Suppression;;;
8503089;Suppression;;;
8497394;Suppression;;;
8527126;Suppression;;;
8511470;Suppression;;;
8527118;Suppression;;;
8526463;Suppression;;;
8546952;Suppression;;;
8560829;Suppression;;;
8549816;Suppression;;;
8753336;Suppression;;;
8736064;Suppression;;;
8753974;Suppression;;;
8543765;Suppression;;;
8515932;Suppression;;;
8684533;Suppression;;;
8626941;Suppression;;;
8590796;Suppression;;;
8609352;Suppression;;;
8642937;Suppression;;;
8627890;Suppression;;;
8504704;Suppression;;;
8609980;Suppression;;;
8651914;Suppression;;;
